"ShuntCompensator:
ID","ShuntCompensator:
VoltageControlFlag","ShuntCompensator:
InternalId","ShuntCompensator:
Name","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType","ShuntCompensator:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_4c86ad5a-310c-4d47-b185-b238dbc98656,false,1713516,CP-01,_fef63df1-6176-498c-9c74-9a8a495094a0,ShuntCompensator,,,,,
_1e6c3e0d-9166-424b-89aa-21e1605d7776,false,1713518,CP-02,_fef63df1-6176-498c-9c74-9a8a495094a0,ShuntCompensator,,,,,
_f4b645d9-4dee-4b0e-9b6d-9975d2daa1f4,false,1713674,CP-01,_30dc2d7d-de43-42e9-af4c-8dc2f9b4033d,ShuntCompensator,_6878b62f-d542-4d07-8574-f9e8725a3a51,1713626,T1,_e2542e9b-43f3-4f88-8ff2-b8aeef57f34c,Terminal
_71a66124-db5c-402a-84e4-7658ee8287b3,false,1713676,CP-02,_30dc2d7d-de43-42e9-af4c-8dc2f9b4033d,ShuntCompensator,_5495ead9-8bbc-48de-8f98-ad3e9ba1ef3e,1713628,T1,_ac5ec65b-aa52-4c13-b729-12ae62fa46d8,Terminal
_6427519e-ff93-4486-8b8f-c4235b16df55,false,1714495,CP-01,_d0b231bc-3c5e-4648-a753-98e3895fc2cf,ShuntCompensator,_4843b8b9-06e7-4fde-b9dc-5f48f190a8ef,1714354,T1,_335f296c-e61d-49ff-ac9c-0c2ff53b6ccb,Terminal
_2f7269b5-ef7a-4650-9e94-326445508a33,false,1714497,CP-02,_d0b231bc-3c5e-4648-a753-98e3895fc2cf,ShuntCompensator,_7ff7f993-308a-46cb-9c27-86cf11009d38,1714356,T1,_b9409893-6b85-4bb5-adf2-4c0870fd9dd5,Terminal
_688be4c3-3cd9-44c3-b280-975e5c88edd7,false,1715320,CP-01,_885a94cf-a364-4f96-a6ff-45a9999765a9,ShuntCompensator,,,,,
_f14f3916-1c5e-459f-ad33-7244da2a7534,false,1715322,CP-02,_885a94cf-a364-4f96-a6ff-45a9999765a9,ShuntCompensator,,,,,
_5aa7b65f-ba3c-40b3-8361-cc3a47e73424,false,1715802,CP-01,_f38f4545-3b41-4f1f-985d-8ec4fcc37f8c,ShuntCompensator,,,,,
_ca6ece68-f52f-427a-8534-78b1e9a4cce8,false,1716065,CP-01,_135b22c0-76e8-4072-9a46-253d8d990dbf,ShuntCompensator,,,,,
_9f2af50d-1409-4510-be7b-287d997c8493,false,1716673,CP-01,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,ShuntCompensator,,,,,
_4ca7fdb3-71ff-4719-9ef3-6eb0d30555f9,false,1716675,CP-02,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,ShuntCompensator,,,,,
_a5fb043e-6f56-4c41-bdb9-b2b8a737dc6d,false,1716677,CP-03,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,ShuntCompensator,,,,,
_ec835cb8-74b6-4df0-94d5-e74a3305a223,false,1716679,CP-04,_1a6e79ca-e398-489f-8c29-8c3197ef7a77,ShuntCompensator,,,,,
_dd7e0141-4030-4c82-875d-0d5a5700882b,false,1717311,CP-01,_466a0d56-381d-453a-869f-4b08c25916bb,ShuntCompensator,_89edf85a-8a6f-4e6c-b385-5f39fe1cb805,1717015,T1,_d2a6a298-b366-49af-965c-da33c87e562b,Terminal
_77f543ec-fddd-47ad-995f-aade4198fe6c,false,1719284,RE-01,_e46f2040-0429-4cc9-88a3-74f7672c628a,ShuntCompensator,_e095d205-5f7e-413b-a26d-16d556dda4c7,1719154,T1,_7d01ba23-9cea-44ab-905b-740120eb2b2e,Terminal
_a41b412e-b62a-4acf-9fd7-43dbde80ffdf,false,1719286,RE-02,_e46f2040-0429-4cc9-88a3-74f7672c628a,ShuntCompensator,_e095d205-5f7e-413b-a26d-16d556dda4c7,1719154,T1,_7d01ba23-9cea-44ab-905b-740120eb2b2e,Terminal
_b986ee58-9f29-4abb-96fc-866fd9bffbd2,false,1721716,RE-01,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator,_ded92c62-b386-4983-914a-a42e278e8207,1721559,T1,_8b6e1573-7e40-4082-a620-fa6bdb47eb37,Terminal
_0d349c60-9f88-42f8-af26-55fbcc1f2426,false,1721718,RE-02,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator,,,,,
_1fc5dbd9-b892-43d1-8d62-63a6aff4b547,false,1721720,RE-03,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator,_ded92c62-b386-4983-914a-a42e278e8207,1721559,T1,_8b6e1573-7e40-4082-a620-fa6bdb47eb37,Terminal
_528eb55e-b24d-47ef-88b1-e255107d6e60,false,1721722,RE-04,_33cfc0f5-b6f7-4205-8695-d404d52f3561,ShuntCompensator,_ded92c62-b386-4983-914a-a42e278e8207,1721559,T1,_8b6e1573-7e40-4082-a620-fa6bdb47eb37,Terminal
_468c7229-c0da-48ed-a60d-e45fe16cd9e6,false,1722603,RE-01,_01796e3e-1f8f-4b5e-816b-c26d8096a5a1,ShuntCompensator,_e26d7e38-6950-414c-b848-27c2969486fd,1723108,T1,_8474bd03-8ba4-4e73-ad67-6f60273e90dc,Terminal
_3fa46d8f-82e7-4a23-a557-b595b50efcb5,false,1723183,RE-01,_a8315c42-3484-44fd-9a03-db9c576dc0e9,ShuntCompensator,_e26d7e38-6950-414c-b848-27c2969486fd,1723108,T1,_8474bd03-8ba4-4e73-ad67-6f60273e90dc,Terminal
_0af2f37b-c857-441a-8aa1-c9f747c16c2c,false,1724226,CP-01,_537c9608-1c9a-4d65-9c8a-6afaaa4c87ad,ShuntCompensator,_cfe683dc-0abd-48fb-8a3c-eeebcb8e7871,1724007,T1,_435a2405-346f-4f1d-a78c-a02a8edd8828,Terminal
_1e0e2156-646f-4ad8-9776-bf38fdc6b7b1,false,1725818,RE-01,_9f9928ff-076e-4205-8d1f-5a3e4d738bc5,ShuntCompensator,,,,,
_e9069793-6874-47fb-a1ee-b87a1e8feae7,false,1725820,RE-02,_9f9928ff-076e-4205-8d1f-5a3e4d738bc5,ShuntCompensator,,,,,
_4fde873d-e1dc-4cbb-9ee3-587b663ee694,false,1746350,CP-01,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_3c6426c4-1b26-45bb-adc8-9833e2f05460,1746173,T1,_633bf7be-c41e-4c8a-a4c9-f96af0db9430,Terminal
_13fda250-b44a-4149-8593-70b515f091fc,false,1746352,CP-02,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_3c6426c4-1b26-45bb-adc8-9833e2f05460,1746173,T1,_633bf7be-c41e-4c8a-a4c9-f96af0db9430,Terminal
_4cd7cc79-bba1-4356-8bd9-6a3d12264507,false,1746354,CP-03,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_3c6426c4-1b26-45bb-adc8-9833e2f05460,1746173,T1,_633bf7be-c41e-4c8a-a4c9-f96af0db9430,Terminal
_745d9cbb-024f-451c-8150-4d1e3dd18f65,false,1746356,CP-04,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_3c6426c4-1b26-45bb-adc8-9833e2f05460,1746173,T1,_633bf7be-c41e-4c8a-a4c9-f96af0db9430,Terminal
_c0ab0eee-5967-427b-a63f-64b2619dfbbc,false,1746358,CP-05,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_0df5866d-63ec-4f1e-b868-4698bde163cb,1746175,T1,_2885a754-b440-4a94-96f6-6b662d63e174,Terminal
_0a4b6c09-8668-4ad0-a9dd-f8568ba385ac,false,1746360,CP-06,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_0df5866d-63ec-4f1e-b868-4698bde163cb,1746175,T1,_2885a754-b440-4a94-96f6-6b662d63e174,Terminal
_f9ce77d3-122c-43fa-b5bd-72ba0c4ac563,false,1746362,CP-07,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_0df5866d-63ec-4f1e-b868-4698bde163cb,1746175,T1,_2885a754-b440-4a94-96f6-6b662d63e174,Terminal
_b9470b0d-3a52-4ec0-a2bf-147507a4e3f1,false,1746364,CP-08,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_0df5866d-63ec-4f1e-b868-4698bde163cb,1746175,T1,_2885a754-b440-4a94-96f6-6b662d63e174,Terminal
_847f0f74-bad5-40f6-bc1a-04098bec81c5,false,1746366,RE-01,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_3c6426c4-1b26-45bb-adc8-9833e2f05460,1746173,T1,_633bf7be-c41e-4c8a-a4c9-f96af0db9430,Terminal
_27d08c0a-91e8-4aff-846c-0a600ebb3d8a,false,1746368,RE-02,_1511aff7-2bb1-4a66-bd40-8deab44266f2,ShuntCompensator,_0df5866d-63ec-4f1e-b868-4698bde163cb,1746175,T1,_2885a754-b440-4a94-96f6-6b662d63e174,Terminal
_27792336-c103-42c1-9c1e-033f047aafe0,false,1746653,RE-01,_db8c6c5f-e83b-4a12-8946-5b34c0b93b4c,ShuntCompensator,_b8c05015-471b-436b-b6ef-100c89be51ac,1746592,T1,_d997865a-d7d8-4cf2-a823-0c99d3b4a9dd,Terminal
_2ad1fc83-ee1b-4abb-be64-939b851d219f,false,1748327,RE-01,_0f37705c-ea59-45fb-98b1-3440c45fe6b4,ShuntCompensator,,,,,
_1bb31e4a-f8a6-4d3d-b727-9c1a783eb788,false,1748329,RE-02,_0f37705c-ea59-45fb-98b1-3440c45fe6b4,ShuntCompensator,,,,,
_1e5a1fb3-540a-4c4c-be52-e884a3aa506c,false,1748640,CP-01,_eba713d3-906f-4ba2-a615-2ab0327a60d8,ShuntCompensator,_fc58fbe7-f1aa-43b6-b4b0-a1cf0ddf8786,1748562,T1,_2d581a96-b083-4219-b7fe-ea8ffbfa3e8d,Terminal
_bacc561f-2848-436d-951c-feea5bb0d295,false,1751193,CP-01,_296c2999-c441-4e2a-bd84-4ce8c9cb23a1,ShuntCompensator,_45d3f261-d77b-4283-b088-3c60fe3ce4bd,1751148,T1,_3b1034b8-2c2a-4674-8667-5a0a9766754f,Terminal
_5fdbbac2-91ec-4952-b030-8a1cbda81889,false,1751975,CP-01,_c7be59ab-4342-4fcb-8b71-d4bf64da9929,ShuntCompensator,_138a6b99-6b6f-4da4-a317-dbb01bace872,1751721,T1,_b8d4e28c-1939-4b92-b927-661458615dc0,Terminal
_c97f64df-18e7-4f4c-9c68-6740f9618e60,false,1753879,CP-01,_42cbf949-e1ec-4bb4-8973-280bbd2b0395,ShuntCompensator,_189a67a3-4ae7-4c56-9654-ae2e390e3285,1753777,T1,_f1538988-fb47-46c2-9931-45dd3855f2d4,Terminal
_0fafd984-4777-48b7-9346-9de6738d32c8,false,1753989,RE-01,_e3d52467-3074-4df8-b100-674c12d61e10,ShuntCompensator,_bd5dcdd7-680d-417b-b295-918a00dd3751,1753902,T1,_8fb93aba-cb9e-4ce0-8400-407c886dad48,Terminal
_6bcd4c45-0ca1-4fe3-91f5-e6df318e9708,false,1754905,CP-01,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator,_1da856c1-8e97-4e66-889b-88d429c2ebdd,1754786,T1,_9c1f2524-6ee1-4900-8c38-ab199fa66649,Terminal
_7d251f99-deeb-4a8c-b938-a226c055cdb3,false,1754907,RE-01,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator,_1da856c1-8e97-4e66-889b-88d429c2ebdd,1754786,T1,_9c1f2524-6ee1-4900-8c38-ab199fa66649,Terminal
_70aab551-82c1-4b32-b5e2-51aebe2dbeb4,false,1754909,RE-02,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator,_1da856c1-8e97-4e66-889b-88d429c2ebdd,1754786,T1,_9c1f2524-6ee1-4900-8c38-ab199fa66649,Terminal
_ceece04d-3c31-40a3-92dd-e3ce8652431a,false,1754911,RE-03,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator,_2a890fc7-804c-4ffc-bcda-9fb00e148904,1754784,T1,_8bdd4145-4fe6-4e9d-8aae-2dee2480545c,Terminal
_3a886786-5384-4965-8112-6abb766b96ed,false,1754913,RE-04,_84d02b67-a3a7-446d-a6c7-302e41f3f327,ShuntCompensator,_2a890fc7-804c-4ffc-bcda-9fb00e148904,1754784,T1,_8bdd4145-4fe6-4e9d-8aae-2dee2480545c,Terminal
_56f3168a-fb65-4b26-b3b8-5cc4dd097be7,false,1756947,CP-01,_f873f162-0c16-4a8d-8bff-0c47d78c240e,ShuntCompensator,_dd0f29e8-826c-403b-bc9b-97bc3e82c3a7,1756880,T1,_56e0d881-cc41-45ac-b197-7701dae5107a,Terminal
_31e677c0-46d6-46fe-b9b7-8c4a8e796425,false,1757960,RE-02,_1927ebf6-d43e-4fde-90bd-4c7301c9562b,ShuntCompensator,_cda36ad9-6e59-4c5e-b471-15b9d0e9e243,1757789,T1,_ce7e441d-0803-4873-9851-2c53004951bd,Terminal
_3933dfae-297e-408b-83fe-b26bb16705b5,false,1759793,RE-01,_dbeea793-aa73-45d9-b946-586424684a3b,ShuntCompensator,,,,,
_ccfe81a3-3e7f-4a3f-8ffa-7ddc4f7599d1,false,1760661,CP-01,_8db7288e-cf89-4419-b474-f98cff01569f,ShuntCompensator,_20e29201-ee8a-4f45-89fd-9b28876adbf7,1760516,T1,_7ad51550-4125-4d36-96bc-3adb84b29acb,Terminal
_37a4ad3d-ace9-49f6-89e1-305175e1f061,false,1762244,CP-01,_10a9e71c-f400-4d72-9bd2-87d83cf30499,ShuntCompensator,_05010ccb-d18e-4285-b983-fd6361d854a0,1762063,T1,_40addd16-0d40-433a-b7c6-bb6630dda751,Terminal
_9aab2a91-9cd7-473c-98c9-73e4f689b287,false,1764172,RE-01,_dc88041c-8dae-46a8-b908-67fda520b4c2,ShuntCompensator,_06415db5-865a-470f-820c-e1a01598fb60,1764066,T1,_237bb683-dffe-4f77-b2d5-05c232b50c67,Terminal
_0d0014db-f160-4c4e-aee5-549c5aa08527,false,1764174,RE-02,_dc88041c-8dae-46a8-b908-67fda520b4c2,ShuntCompensator,_06415db5-865a-470f-820c-e1a01598fb60,1764066,T1,_237bb683-dffe-4f77-b2d5-05c232b50c67,Terminal
_fa591da1-eff4-43f0-b9aa-b01405df54e3,false,1764714,RE-01,_6cf8f549-5d50-4b63-8b75-9d341f5f293f,ShuntCompensator,,,,,
_430e923d-a452-4dbb-b98c-385a0f25a775,false,1765616,CP-01,_9e182530-bc10-4f0f-8745-a304802da455,ShuntCompensator,,,,,
_2a25b41b-ac0f-4b23-849d-a2b2f4ac7776,false,1794878,CP-01,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,ShuntCompensator,_911b9ca1-6e56-4e02-bce2-38900cbc05e9,1794778,T1,_8faa19dc-af39-4501-bba8-ae61ae85d8d1,Terminal
_d581c06f-233b-4178-b29c-a68da05ec340,false,1795910,RE-01,_b7139102-6ba5-4df4-8ad7-914dbd0b22d2,ShuntCompensator,_7ea63c2c-3a80-4ed9-88c9-a137ca945f92,1795706,T1,_4bd248f0-cb00-4f26-b1a9-18eb860a3830,Terminal
_06ec34a8-8026-4d6d-b21a-410ffe36052f,false,1795912,RE-02,_b7139102-6ba5-4df4-8ad7-914dbd0b22d2,ShuntCompensator,_7ea63c2c-3a80-4ed9-88c9-a137ca945f92,1795706,T1,_4bd248f0-cb00-4f26-b1a9-18eb860a3830,Terminal
_1d4cda24-ee04-4de8-9ae6-c4ef10eb8ebf,false,1795914,RE-03,_b7139102-6ba5-4df4-8ad7-914dbd0b22d2,ShuntCompensator,_7ea63c2c-3a80-4ed9-88c9-a137ca945f92,1795706,T1,_4bd248f0-cb00-4f26-b1a9-18eb860a3830,Terminal
_8c7ce256-0c6f-4809-8800-68178eefb69f,false,1797565,CP-01,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,ShuntCompensator,_9a9eb2fb-83bb-4c4c-a706-453bc690ba41,1797504,T1,_66a61884-83ff-4dd7-8dd0-48b62ca2395f,Terminal
_4362527f-7976-4bd2-9ea6-7729b9f0a780,false,1797972,CP-01,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,ShuntCompensator,_d479cc23-bd78-4dd5-8910-eadca051a623,1797911,T1,_e9630cf9-7d1d-42e3-a72b-75148be4174b,Terminal
_71c12947-0b62-4a67-8587-dde5ba4c2379,false,1798385,CP-01,_8a516144-0cce-4c97-983e-0cd7fdd5cd9f,ShuntCompensator,_2d366f7b-cae5-476a-87af-a75d075b75de,1798372,T1,_e915fa40-c377-47f7-ab43-89e79b0d1dfa,Terminal
_7e137b41-79e7-4d37-98f5-7161b1c81382,false,1800367,CP-01,_5ef3d164-c8ae-4a84-a149-653f45d5b68b,ShuntCompensator,_d262a6c4-01c6-4856-81ae-dc4f44d4b75e,1800334,T1,_8ee89158-9ccc-4830-acb4-8290cee51a6f,Terminal
_08785fa0-dceb-4ba0-99c4-ab780e861742,false,1801237,CP-03,_18b30ae6-53c6-483d-8b61-feee74d0671f,ShuntCompensator,_5cf25e9c-4575-4d3d-bcbd-0e3e27078ccc,1801198,T1,_cdf9709c-9c46-4d47-9eb3-325b8fa57a00,Terminal
_7acf6778-2aa7-4e1e-ab19-f8c658bf68a3,false,1801977,CP-01,_77c2187f-c38f-45f9-a8be-519674c86847,ShuntCompensator,_02e35108-99c0-4eef-bcd6-6c25edd82cb6,1801890,T1,_5e2eae82-adf4-4e79-8da3-76d9e2a97620,Terminal
_9fd181e7-b333-40d9-8ade-ed3c5da94110,false,1805837,CP-01,_11ab84be-39f1-4ea9-9725-49ab7fcc4d9f,ShuntCompensator,_5919ab45-3191-4c0a-b2f3-d0f03e9369d4,1805824,T1,_dd20863c-63e5-4f07-a5d5-1480f9b60b02,Terminal
_bcc04b47-fc40-46a9-b098-bac534865af1,false,1809611,CP-01,_18f75708-be8e-4d75-b686-eb90d97698a7,ShuntCompensator,_ae1ff3fe-0f77-405a-bed9-344702e791e7,1809557,T1,_e110c354-2480-4666-89fa-4cff23d3bf1d,Terminal
_d82b21f1-37ee-4b73-a860-c1bf2cf5127e,false,1811954,CP-01,_8fe2357a-4afa-4481-80ef-de428c514d59,ShuntCompensator,_f6f2723a-3c6f-4030-ac37-f08a5c76aad2,1811932,T1,_c3409a6d-b652-4430-8032-c420b45b54bc,Terminal
_3b7eed00-2b24-460a-abdf-8dc453fadd75,false,1812330,CP-01,_ad7935d3-4c51-4a36-98d6-80e491cb8063,ShuntCompensator,_8ba0e3a4-4d84-436a-87b0-4cfab245ee3e,1812299,T1,_7e8b0f48-07d2-4324-bb17-6b680018f2d3,Terminal
_0602604f-66ca-4ed9-bb06-14a2cfee2afc,false,1814071,CP-01,_bf148c73-201f-4d81-a7c9-c4e54da9d7b9,ShuntCompensator,_5c56f039-d519-4828-948e-8da8e20f75a0,1814052,T1,_01a72896-3158-4f78-9ab8-7e46eb71d355,Terminal
_28fa06f1-d428-4df4-a4d0-2098ea691415,false,1815641,CP-01,_c0ef8687-96a9-4b7b-a6e5-7ad8f0fb4e6f,ShuntCompensator,_b923c932-a68a-416a-8806-26ad139e01c2,1815560,T1,_81ef4b41-30b9-46dd-a09a-1906302c623e,Terminal
_f14daec3-6dde-4c68-a3e1-cc77434f2aea,false,1818007,CP-01,_e0527ba5-e052-43b9-938f-6732c655facc,ShuntCompensator,_414c1da6-529d-4775-8f60-10fa5bafbafb,1817938,T1,_5b32825a-40a6-4a1d-aba8-336ee904c21c,Terminal
_14b2e6f0-ac6f-4d8b-8996-1ca70ff4db8e,false,1837985,CP-01,_697bd67e-bc3a-4d21-9858-ce677db33ab0,ShuntCompensator,_5f022114-86d7-4da5-9fbb-b6d39d291f4a,1837975,T1,_ac517e39-d362-4b8b-b95c-240602a731ea,Terminal
_fe9001a5-d7e6-4972-a2c0-5d890854fc5f,false,1839581,CP-01,_9d2598d8-895f-496a-8b7e-1cac7a454138,ShuntCompensator,_52a53280-fa0f-4a4c-baf3-c1491055f2b7,1839574,T1,_1df5a7f4-fba8-4633-a61a-b1bed74986ed,Terminal
_5df22555-2c06-4bd4-9241-4757fe23972f,false,1842044,CP-01,_ba261adf-9389-4ef5-b23b-5e9570ddf7ed,ShuntCompensator,_11c69470-5c79-4655-9dcc-2166d4a584a9,1842010,T1,_844e5ff8-b816-4ac3-a54e-b5dee59f3cad,Terminal
_02e8fc44-41b6-492f-8402-085b5e7702df,false,1850160,CP-01,_dfbe7bd6-dcde-40bd-9e5a-9b2848b89264,ShuntCompensator,_8ea106f0-afeb-461f-8736-00387366297b,1850123,T1,_93c85aa2-6090-47aa-b594-32d4f774d89c,Terminal
_b466eb91-a7d5-4137-8377-84dc6a348ee6,false,1850437,CP-01,_ef75ef5c-fdd8-40e7-b305-13bcedfb25a2,ShuntCompensator,,,,,
_7ebf3e63-9400-435b-8aab-80bfb83d85c9,false,1851246,CP-01,_ee61d99a-05c2-4e57-9765-17059b49cf07,ShuntCompensator,_104ddaae-a894-474a-86a7-d794b9bf5e49,1851197,T1,_bfdbad5f-4f1c-47d2-8967-ea9c4a2aa3f9,Terminal
_817a3434-bb9c-4b01-ac0e-22a1e3d86a82,false,1851537,CP-01,_c06df0b4-6208-4dfb-957b-930428074422,ShuntCompensator,_d78fcd75-ee3d-436c-8e13-94e8dd63f013,1851492,T1,_977cc7c8-c52c-4b03-a4f2-7670c44739a1,Terminal
_b1fa8e40-0dfc-42eb-87f9-061e7b098d77,false,1851925,CP-01,_9e56a4e9-7940-470f-b06f-27fdf10300bb,ShuntCompensator,_b6f45fa2-3804-4d0a-9847-15a5ad701afb,1851891,T1,_f8362d2c-2376-46ed-ada7-7aa54c49928c,Terminal
_041a806f-6113-4c3b-907f-9b759ed00cd5,false,1852687,CP-01,_01acd3b7-343c-4a2d-b478-23c7ed1c21a5,ShuntCompensator,_9160bf76-22d1-4a94-a9ac-981655ae3203,1852668,T1,_620bd52a-3599-4a3b-8bf7-b403fa67c440,Terminal
_16eeb61a-8630-45ab-9810-4bc50e50a1fb,false,1853399,CP-01,_07abc623-d9f4-4110-aea3-3a31167cbfe7,ShuntCompensator,_11b4e965-ac34-478f-9937-29750cc215dc,1853333,T1,_f3efbf29-ea47-4b6b-b627-26100e45f246,Terminal
_111b8f5d-8cb4-405d-a35e-375e9bc6b102,false,1854287,CP-01,_de16d93c-18aa-4f69-a937-67c42422e882,ShuntCompensator,_c4b99d9d-7177-4d57-a4f4-1dd94c588488,1854140,T1,_ac6ff580-0fe8-4484-ac48-bc0d555b37d7,Terminal
_82e321d4-c99b-4073-88d1-d6d2719854f5,false,1855241,CP-01,_e521d89c-3d46-4629-beca-dff4b6cf678b,ShuntCompensator,_5f6a57e9-c272-4cc9-85d4-c6b67c85384e,1854990,T1,_bd9866e9-5390-4544-b6ab-7ca4de448cd3,Terminal
_1b6bb1cb-44e5-4ec3-a24f-437a5ea4ca6f,false,1855999,CP-01,_15d81890-d06e-4df6-b36c-78d59351a892,ShuntCompensator,,,,,
_f06b9af0-c665-498d-949e-3cc94d4de105,false,1856260,CP-01,_be3cbd11-cce9-4655-b41d-e793df2605fb,ShuntCompensator,_0b4348ba-9505-459e-8d0b-18613748290f,1856238,T1,_d37fa0cc-6d21-41fc-9930-81078eb34e57,Terminal
_7ce8b5a7-5aad-4060-a481-3b77ceabfa8b,false,1857652,CP-01,_6a86573c-9806-4e28-b734-b8fa6db6355c,ShuntCompensator,_3c612373-ffd0-4510-b749-55ed13b6f311,1857633,T1,_47d3a413-57f7-4f66-be83-b153729d5b33,Terminal
_0304cfb1-c128-4d96-8ea3-3295e3b5a9d0,false,1860905,CP-01,_70ca75d8-1c88-4a94-8fea-bea65d205dc6,ShuntCompensator,_5a1eabda-57b3-4a0f-bee0-f66fca202432,1860886,T1,_6f3f02b6-ffd7-4eaa-b33e-a0b199b05051,Terminal
_f1ab7ae5-a67e-4dc6-b668-66cb1866d102,false,1863276,CP-01,_79ae3ad9-1398-4014-9b95-6fa15a0f479b,ShuntCompensator,_53a134ee-f7dc-4b63-bece-aa8167c84148,1863216,T1,_9fd6fbd5-2586-4bdc-b36d-a4ffa81a9947,Terminal
_8a285c09-7fdb-4ff8-b6db-ec33b046da70,false,1867828,CP-01,_15bff4fc-35b6-46ba-b9be-a0685dc5bb80,ShuntCompensator,_0fc5be8e-e022-44ff-9aa1-85c64b7bbd36,1867800,T1,_a6d5d909-7f59-4d90-aeec-77954a24b6d2,Terminal
_18a3817e-a84d-4e1e-97cf-879d671a5915,false,1869357,CP-01,_f159c86a-aa4e-4adf-8a30-75db5a90ad50,ShuntCompensator,_da70ba83-7243-43b9-a346-888aa4c10177,1869261,T1,_f7bdc940-84d7-4d3a-acc5-1368c5fe5faa,Terminal
_3c646c64-8f4a-42cd-bf87-82e32fc93dad,false,1870461,CP-01,_9f330863-4cf2-40eb-9b93-80ea4beb4adc,ShuntCompensator,,,,,
_fd0e06d7-a6b8-4e73-80b0-c02ad3670978,false,1874281,CP-01,_df042e2c-4591-437c-96f4-5774ce1d2ec4,ShuntCompensator,_0a9ee0ae-b3e4-41e8-be00-d567962aed39,1874235,T1,_cdffe5ec-9b4e-47d3-ba69-95546f86f658,Terminal
_1858e7c0-a5e9-49ca-b7f9-53c1123f7da4,false,1878793,CP-01,_464aa311-23f6-4c98-8874-6faea24494fc,ShuntCompensator,,,,,
_4d0da545-0bda-407d-9930-b5766b0d34f5,true,1879179,CP-02,_7eb0eab6-d7ac-4e70-a97e-e525e01fa922,ShuntCompensator,_e47c582d-9dc6-46cb-a88c-506a7cd7b6ba,1879160,T1,_723fe6fe-4dd1-4374-9d30-f55197832c42,Terminal
_f35637d6-31f1-4885-8269-e9d146ea8864,false,1880628,CP-01,_82378377-8d16-4e46-91b8-e03937eb4605,ShuntCompensator,,,,,
_1d14a41d-4153-4a7e-bd05-1c57b6a44052,false,1883928,CP-01,_a36c7764-43a1-46b0-b745-13d178a98567,ShuntCompensator,,,,,
_97eee9f9-4880-4511-8e3a-20f4f1125557,false,1884180,CP-01,_52785f23-8a8e-428a-9d96-8cdffeaac430,ShuntCompensator,,,,,
_818a1df2-9eec-41cb-af9a-c3633252f96d,false,1885787,CP-01,_bb0aeab8-f44e-4dd2-b020-c0b8acc762c1,ShuntCompensator,,,,,
_f336d581-31e4-4267-89ed-ed782e8856e0,false,1885947,RE-07,_63e29cfe-591f-4f81-92c0-44b1c0931304,ShuntCompensator,,,,,
_1cf1febe-ece0-4f49-af15-73d9f902a7d9,false,1886111,RE-01,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator,,,,,
_a943c7c2-7860-4147-ae94-32ab58e66544,false,1886113,RE-02,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator,,,,,
_4885cf77-8ae6-4c6b-9bad-e46a1f6a68d6,false,1886115,RE-03,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator,,,,,
_d2e0e661-5abe-4c61-8e4e-b0a3d2a42760,false,1886117,RE-04,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator,,,,,
_eea432a7-3269-47a3-b7a8-7909d505d98b,false,1886119,RE-05,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator,,,,,
_c22e8e61-3243-4ebe-a3be-b8c4523b95a5,false,1886121,RE-06,_b6431325-3ef0-4f67-8cba-2c28bcdf7dc9,ShuntCompensator,,,,,
_aa86c212-7122-40d6-b10b-d84d788dfca3,false,1887622,RE-01,_a074c168-4310-4048-a4af-cf6d1f4fd9f2,ShuntCompensator,,,,,
