"TapChanger:
ID","TapChanger:
TapMovability","TapChanger:
InternalId","TapChanger:
Name","TapChanger:
Parent","TapChanger:
ObjectType","TapChanger:
TapChangerRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_de7df1bc-c420-4102-a1dc-930eaec7bbb2,false,934565,High Tap,_a04864e4-15ac-4d67-9944-5fd952a28f02,TapChanger,,,,,
_e3cf8b71-354a-49c9-999d-3dcdc1821609,false,934571,High Tap,_0d0c904e-6d79-4a0d-8179-f3cbc03e1b0d,TapChanger,,,,,
_1b59a3c6-3171-4515-81a4-d2f58eab334b,false,934577,High Tap,_b6a3b2bb-3331-4c30-a92c-19e713ca2488,TapChanger,,,,,
_d285c05c-3880-44a5-ac37-a41f8e179fd4,false,934808,High Tap,_a23c58c6-c564-4d8c-a728-3adac13177c7,TapChanger,,,,,
_d5256e32-85a1-4b32-bb43-1daf1f4a6452,false,934814,High Tap,_f3363b43-de9f-4e9b-a89a-97dab0ace39b,TapChanger,,,,,
_3fac09ef-99eb-4c40-a79a-e81200b1b31a,true,935164,High Tap,_ebc9ed6b-96a3-4a1d-8cf0-bc355e89843e,TapChanger,_53440ffe-38c7-46bc-bf7c-dcab4b2b11e4,934904,T1,_8dd8931c-dbbe-4424-8c46-0f86de3f6414,Terminal
_ae586ac2-3c07-44d4-b322-03dc584b1cfd,false,935434,High Tap,_8bf873ed-79cd-4b1e-818e-de292d932aeb,TapChanger,,,,,
_fff333bf-44e9-46a1-86d4-3ad1cb46b3e8,false,935440,High Tap,_7909448a-1954-4929-9822-97ec0b0e9614,TapChanger,,,,,
_689025d2-8c06-4563-b62a-4bcad4376677,false,935849,High Tap,_8c5106d4-b09c-4cec-b11d-78b6091d43da,TapChanger,,,,,
_65668926-f4a7-434d-84b8-ccbd23b681bb,false,935855,High Tap,_05382ffc-7be7-4028-99e2-a73e9a988660,TapChanger,,,,,
_da28f178-5c9e-43b0-9a2b-7f10e7ca888a,false,935861,High Tap,_f2675f1c-d5da-445b-af47-b494f0aeb7f5,TapChanger,,,,,
_2fb9ef37-d0d6-48ca-8a96-e56152b9d018,true,936375,High Tap,_da680b9a-35da-469c-bbb3-cf6930cb0188,TapChanger,_d4f81219-7fce-424b-9aae-18f18bf48b1f,936086,T1,_fa3120a7-b8e9-490c-bb69-69a4895373b5,Terminal
_07081607-7247-446c-8420-97f8d4a9cd55,false,936899,High Tap,_dcccc0a5-2a30-41fd-ae16-ef49ef5deaa2,TapChanger,,,,,
_701c613a-7e6b-4817-b3dc-65112df2cb45,false,936905,High Tap,_72b026b1-f5ff-4132-88c6-5e3bd86ed349,TapChanger,,,,,
_c044f5ac-d199-4104-8a03-cca823fb0ca4,false,937149,High Tap,_92b29ced-1d03-49c9-8e28-89d21c1e1c16,TapChanger,,,,,
_8decb2f2-19b3-4658-a1a8-c5ed49278d26,false,937155,High Tap,_a7fc78f8-ace9-4204-be48-3d4073acca76,TapChanger,,,,,
_25640ad6-af85-4081-ab33-6643662bcbc6,false,937339,High Tap,_b232ef9a-bafc-4fe1-996a-993eb43e61a2,TapChanger,,,,,
_95ed5be7-768a-4ba0-9669-2975aadb7db0,false,937345,High Tap,_b5dc04b8-b274-4013-bfec-7c2e5bbd549b,TapChanger,,,,,
_17511bba-79c2-4e19-be41-91818471bed2,false,937351,High Tap,_60645c3c-fe6a-4fe3-a7ea-7e0ed20a8b38,TapChanger,,,,,
_3836ee3d-4fc1-47f2-a0a2-b6e4e01f6ead,false,937992,High Tap,_c02e4b6c-9175-4f74-a3b9-bc537e8c3256,TapChanger,_e6299694-e943-466b-8282-3247d0c0407c,937979,T1,_6f128f4d-edb9-41a0-aebc-11876ebb8cdd,Terminal
_3a0dd21b-8c1e-4660-bb2d-ecb0597daa4a,false,938488,High Tap,_feb8cc6a-9c62-4ff6-b5f3-f4231fedbcf6,TapChanger,,,,,
_32e7acb3-cd65-4035-8ecc-3d4087587cd6,false,938494,High Tap,_d15bf7a2-6826-4427-8e1e-f2436d68bb56,TapChanger,,,,,
_949aa5cb-0823-49a1-aaad-3d98eb09ed5f,false,938952,High Tap,_8dbd05b1-d0bd-47cd-a93a-c6bf604d4037,TapChanger,,,,,
_ea1f3cea-135f-4f70-9f1b-d2d830f2b90a,false,939652,High Tap,_74984927-8e8d-4c29-af4e-facfdfc18a29,TapChanger,,,,,
_57b80994-c0d7-49af-a64c-0c6d45a54c4c,false,939658,High Tap,_0b87f98a-6909-4259-bedf-f19c5350b648,TapChanger,,,,,
_c49d9497-8e98-4305-a17d-1c9ffcda6294,false,939664,High Tap,_adcb7a11-658d-48de-bc93-18895044525c,TapChanger,,,,,
_518253a3-a65b-4abb-9746-8731c59eff0c,false,939670,High Tap,_95aa73e8-0afc-4dad-aad6-83bbf7a909dc,TapChanger,,,,,
_fcd5736c-ec61-4b2b-b018-04135aed4549,false,939676,High Tap,_720f866e-9439-4c46-8156-f61343014d04,TapChanger,,,,,
_057d8d5f-f80d-4d0f-91e6-579cc919d841,false,939682,High Tap,_72f0e861-9f72-416c-8298-934897b48daf,TapChanger,,,,,
_66ca0434-a93e-4259-a549-3d3d90018a2f,false,940064,High Tap,_6bc60140-f876-4443-a2e0-209d7bb38c34,TapChanger,,,,,
_7350a577-eb11-43fa-a2ee-eeda3c31b969,false,940190,High Tap,_123fdb46-8d24-45bc-9c03-935793e3cc87,TapChanger,,,,,
_0464a776-e9c4-4eff-a02a-16614e1def10,false,940839,High Tap,_13c79ab8-4ba8-41d6-a418-8b2785be8827,TapChanger,,,,,
_2f4233b9-34d4-4c1e-9f0c-a0e0bcf51955,false,941213,High Tap,_e02d9e55-5feb-4700-aebe-4e86744a585f,TapChanger,,,,,
_a51f9c10-10c4-4307-a499-9947498a213c,false,941500,High Tap,_ea685e81-4e2e-48b1-b2fd-2b7d7908b332,TapChanger,,,,,
_54aec23e-5eb7-4027-b1d5-e376c530e530,false,941627,High Tap,_46091a2f-4adf-459f-a86c-119aefdd3c68,TapChanger,,,,,
_77635ed1-4b52-4f20-894c-fd72186e2571,false,941802,High Tap,_bc75de72-f1b1-4995-a7b9-904d0f3e5e5a,TapChanger,,,,,
_29874ec0-09dd-4c26-8cd6-46598a9748d2,false,941808,High Tap,_aa83d0e2-091d-4b7e-85e3-014dcaad3d8b,TapChanger,,,,,
_e1d44934-7080-4fc3-b87a-cb2726d05f37,false,941814,High Tap,_094e0205-7600-4d41-9b50-c1ecf0f94b1f,TapChanger,,,,,
_ef6ad5c9-865b-4ea9-b813-8da695b52a56,false,942216,High Tap,_508d80a7-bc4f-483b-9a40-731a0a46ce1c,TapChanger,,,,,
_5e750a76-ed9b-4a79-86f0-da649518239c,false,942222,High Tap,_e5058b12-fa83-423d-8fc3-deacd7ff2ce8,TapChanger,,,,,
_bbdb9537-dbb7-42f8-9d26-d41149ec8ae5,false,942486,High Tap,_44dc2a22-e0b6-40c4-8f34-26238776763c,TapChanger,,,,,
_3cc70947-3f64-4886-9484-4d784cdfcd0c,false,942492,High Tap,_597094c2-5b31-4c59-806f-c05ed9872da7,TapChanger,,,,,
_15d8520e-2a36-4c0c-a3d6-46ae84c81055,false,942667,High Tap,_b57c0348-8050-415a-9a34-888e1b869ba5,TapChanger,,,,,
_8a8782e4-bd74-4d3b-8a75-8318d451c3ee,false,942851,High Tap,_09d0c627-3413-4c06-b2b0-2e7512cf03e2,TapChanger,,,,,
_f48d9b42-0830-4afb-95b4-d23389afd202,false,942857,High Tap,_524b8f59-8e2a-4d5f-8d27-8ba23c8eefc3,TapChanger,,,,,
_37aac8ec-3ccf-4fa2-9a66-b40e0fbacaf2,false,942863,High Tap,_e028e1ab-70ad-42c9-a29c-84d0138cbc96,TapChanger,,,,,
_11acef21-ea0e-4a7c-a5a5-704fca9aee71,false,943280,High Tap,_7a621057-c1fe-487d-89f0-c86c0d072c5d,TapChanger,,,,,
_eb18bda9-a471-4490-99e2-a1c5209d1adc,true,944431,High Tap,_92fa9d08-22e3-4bf5-a65e-ddeb5c513b78,TapChanger,_fe20f474-7c15-48ea-8ea9-2ddbc993c170,944111,T1,_ee2d007c-8723-45c3-9e8d-753813322667,Terminal
_cff4b0fd-a502-4af2-9911-c07dc84beee5,true,944442,High Tap,_9f1393b3-1b94-4a44-967e-7e00e0a77cba,TapChanger,_da898704-9532-4e9e-a706-940571ac5bc9,944221,T1,_cb7f6fd8-61ff-45a0-aa4d-5782be01d427,Terminal
_f4795ab3-8ffa-4904-9eca-eb74767f40f2,true,946194,High Tap,_73fee157-c1e8-4583-acc9-75b90a3ea6ff,TapChanger,_712633d8-f527-4055-b5f5-f944605c82de,945628,T1,_34863c66-dc8e-44bc-b988-fe4d9f188da7,Terminal
_ce68d0d0-3570-4053-8cee-12ae4db71589,true,946200,high Tap,_56a2955c-94d6-4de1-ab9e-1f3b0cabf017,TapChanger,,,,,
_c824582d-04e7-4549-87cf-9c8b9c99567d,true,946206,High Tap,_e8fa6b58-31dc-4e08-a822-c11789d26c1d,TapChanger,,,,,
_f500c312-612d-49b1-aadc-b20673c5e1a5,true,946217,High Tap,_495d6096-edaf-452e-92e8-975fb59dbffe,TapChanger,_7ba3b854-ec5f-468d-929a-bac290427fbb,945630,T1,_627133d0-2e79-4757-867e-ae729f3d0db2,Terminal
_1fa1a2eb-09dc-4622-80bd-faa40e1710e1,false,949630,High Tap,_e65c61b6-ba4e-4721-83ef-8c41dae67f00,TapChanger,,,,,
_63af950f-8015-414d-965b-6657ab562018,false,949636,High Tap,_c90921b5-c79e-4d23-9e69-d8ad2850f016,TapChanger,,,,,
_6ba3f4a6-4519-46da-ae7a-c539c5dbdb08,false,949642,High Tap,_5ef28226-49e8-4327-ae5f-ca02025c5be2,TapChanger,,,,,
_b2d7be98-eeac-4676-962b-1f8d4f7eafae,false,949648,High Tap,_b001616d-f32a-4ec9-aff1-d7262e172835,TapChanger,,,,,
_4a8dfcd7-e9cb-4d81-97fc-512f1cf004ef,false,949654,High Tap,_21d24c62-c450-4e2b-81c5-bc628a408bdb,TapChanger,,,,,
_1039b57e-827e-4352-b4f0-c971140603b5,false,949670,High Tap,_e0ad0f27-53fb-4d87-80ec-9cf346b5fed8,TapChanger,,,,,
_83070a10-8e64-4dc4-9d1d-89ae83ccdea1,false,951275,High Tap,_11585608-cf8a-48bb-bcfe-7c049df0b131,TapChanger,,,,,
_b9ddd793-0da0-4a75-9f65-83f6a56ba5e0,false,951281,High Tap,_406f6e75-61ee-4a00-8830-7a159c4182dd,TapChanger,,,,,
_1730efdf-5e72-4ab0-a0f0-74664a325df8,false,951287,High Tap,_24a2d36f-c187-45ae-9ed5-3cd39af7ab8e,TapChanger,,,,,
_c942edd1-9f3a-44e0-8b02-0b14613633ee,false,952023,High Tap,_ede3d8d7-6966-442c-b040-c2dc0876b2f6,TapChanger,,,,,
_78823d74-60e4-4b2d-9bf3-2238d7ba7e5b,false,952029,High Tap,_bebb014d-fd5d-4a81-9d6d-df1d985f9752,TapChanger,,,,,
_7276c41f-98af-4936-95bd-6339721f79a9,false,952035,High Tap,_d6a2cd28-e0bb-4d64-90c6-9885ae1a19a3,TapChanger,,,,,
_5ae1f83b-c0d8-43eb-b592-df3701a064f6,true,952068,High Tap,_74d937c6-5b13-42ad-97b7-401df3b7879a,TapChanger,_5128f89e-ba56-4795-892d-2dfdca9760d1,951614,T1,_081cf6b8-b463-4628-81ec-bb4e53d6795a,Terminal
_3256c1e2-f231-4709-95fc-6968bd853d3c,true,952084,High Tap,_f67504d4-a6b1-41a2-aa57-4a06c95c420e,TapChanger,_3e6a8eb6-78f8-4dc5-a965-c84b355335a5,951618,T1,_df87ca27-9f97-45f4-9483-4f3557a0d2eb,Terminal
_79c3346b-b903-4ad3-bba3-6cbbeeaaae0b,false,955973,High Tap,_23c7601c-52e0-449b-b2cb-3f6dffecc4e9,TapChanger,,,,,
_0351eceb-973c-4731-8ca2-961c7886807c,false,955979,High Tap,_2ffcc402-47ff-418c-92e0-d032d43d8cbd,TapChanger,,,,,
_6b634721-9453-40fe-ab8a-bc593240d665,false,955985,High Tap,_557509e1-a56d-41ff-a270-4583eaddd922,TapChanger,,,,,
_ba4f0e92-0bc0-49bc-bfc6-2ba60edc2e2b,false,976204,High Tap,_64bb5050-3dc2-4194-a9a5-696441b03195,TapChanger,,,,,
_9b7e940b-fe11-4484-b181-eaad65d9de76,false,976210,High Tap,_49198ea7-8ff3-4b8b-9ed7-8cfb36c2c73c,TapChanger,,,,,
_b5296858-7891-41dd-ab4f-494621e8df88,false,976216,High Tap,_b4c4da1b-251a-4537-b695-b0c1f2718c8f,TapChanger,,,,,
_15c11d83-ec3f-40c5-bef1-f5a209d7a5b7,false,976222,High Tap,_38ef308e-f47c-4b7a-a530-4f69bc65b10d,TapChanger,,,,,
_693b04f1-e3d0-46a5-833c-81832b907df2,false,977053,High Tap,_3d823c74-6fe5-44ca-8b70-39e2df284ec5,TapChanger,,,,,
_22eeaf49-1f24-4159-bd8d-6aa35fc7c3e6,false,977059,High Tap,_5663bbaf-7ba7-40a4-9c48-6283ef92f5d0,TapChanger,,,,,
_43ff3263-07e4-442a-98ca-2d315963348a,false,977065,High Tap,_ca3673f0-9f59-4661-a056-f2cbdb3cb1c9,TapChanger,,,,,
_a42994f9-ba68-4a4f-a3f3-e4a48943fbf7,false,977071,High Tap,_307e22b6-372f-49f0-a35c-fb28f870f02d,TapChanger,,,,,
_26c4522f-5180-4129-a37e-e90324307d71,false,978176,High Tap,_828396b1-e51d-4ed9-8718-65a6cf72af82,TapChanger,,,,,
_fa9e629b-d668-4fb7-b91a-8cc3799e96a5,false,1030403,High Tap,_6b0a5de1-9a65-4a3c-8742-baf461681332,TapChanger,,,,,
_4c70e0ea-8390-4764-851a-fd1b7c86b4da,false,1030409,High Tap,_5993b302-dd28-4336-a83d-0df57c1566bc,TapChanger,,,,,
_6d4784d5-5b14-4bce-b9bf-754c0e88934f,false,1030415,High Tap,_29f01ed1-5f04-462f-899c-32dcbafa2762,TapChanger,,,,,
_5af49450-95ea-4eac-8909-f7cf494381f2,false,1030421,High Tap,_b77ff34b-3960-4c87-872a-b2b48e7c2106,TapChanger,,,,,
_c6b18ce0-60a9-4ded-8b20-a545455a4ea4,false,1030427,High Tap,_57bbc416-8483-4be6-93e1-7c1d4ab5d802,TapChanger,,,,,
_0ee3131a-06d6-4c04-956f-ff16b96a0be7,false,1030433,High Tap,_bcdc0c0e-e48b-44d2-b2cb-76faeb9b844f,TapChanger,,,,,
_8c34f7da-6874-4829-82ba-417ad274f418,false,1030981,High Tap,_761f5a04-2a04-4e64-b52d-72296feeb428,TapChanger,,,,,
_58a75362-db48-4456-88b4-eec85268bfcf,false,1031046,High Tap,_5ebdc993-9b61-4aea-ad1f-14cd06568b65,TapChanger,,,,,
_985b3e54-f0d0-4893-b093-5b4ce990a5d8,false,1031362,High Tap,_26555ab0-8ec9-4645-8fbe-5558c8ccb559,TapChanger,,,,,
_8257cb05-db02-4925-8f8c-cd0ae755c0cf,false,1031368,High Tap,_b437e3e6-d00f-4f7a-a309-e32f769254f7,TapChanger,,,,,
_d6160d2a-9617-4310-973f-cbd89398c1d3,false,1031374,High Tap,_2a91807a-99e3-4dac-b959-8108b4b65ffc,TapChanger,,,,,
_7c728c8c-7dc2-48db-aaa0-04645af56895,false,1031380,High Tap,_bd66a69b-f7f8-4012-a4f8-b05d9eeb5430,TapChanger,,,,,
_228d3491-a359-4e4a-923c-0843080aa217,false,1031386,High Tap,_6e6c7444-f3de-4a5c-aa04-76436a82bda4,TapChanger,,,,,
_9eda75da-c54b-4932-8d5e-d4116ac32c0e,false,1031392,High Tap,_4c38ef56-6f65-436f-948a-869202d409a9,TapChanger,,,,,
_6836a72a-f74e-4875-9d32-2f0917e1d61f,false,1031398,High Tap,_20c4c784-2797-4417-90d1-0b6dbcd31185,TapChanger,,,,,
_4f0ed5e4-befd-4a25-bbe9-389d9465df5a,false,1031668,High Tap,_700c06b9-64b3-48cc-8a7d-eee7604db0fc,TapChanger,,,,,
_5358a99d-b5ab-4667-8bb6-2bbcccd5e11d,false,1031674,High Tap,_8927002d-6e7c-45c2-b30d-8f5596f44cfa,TapChanger,,,,,
_b6269697-8a70-4368-863d-29be1f363ea1,false,1031866,High Tap,_89acd45c-9993-4a73-97ed-e666d19bfa6c,TapChanger,,,,,
_837b8102-8cd2-44cf-b1f3-605fe6e43bd5,false,1031937,High Tap,_e8c76f34-c44f-4737-bb7e-b936aa25a46f,TapChanger,,,,,
_215c5b62-c4b5-41ff-910c-3557e3934722,false,1032016,High Tap,_8653dc82-92d0-47f7-a931-8ae8ce4572fd,TapChanger,,,,,
_14fe12ea-c9b4-4661-be21-d967766c034f,false,1032022,High Tap,_83d392a3-0c07-4f9b-b898-b9b66c7b35db,TapChanger,,,,,
_d463a26b-2063-40a8-85c0-b0eec9098d82,true,1033437,High Tap,_8f0a19c0-ea7d-4509-82c0-6de88994e147,TapChanger,_35e337e2-d0ae-47b4-a63b-a3e7c4bf157a,1032805,T1,_03579a28-aaff-4d36-a91c-9241abc90ff8,Terminal
_501b871d-b281-44fa-aab2-951e743144cb,true,1033443,High Tap,_006ffb1a-5e27-4edc-89ca-32dd281b7f8d,TapChanger,_35e337e2-d0ae-47b4-a63b-a3e7c4bf157a,1032805,T1,_03579a28-aaff-4d36-a91c-9241abc90ff8,Terminal
_fa6b3a1a-dda1-4a5e-b7c3-d964c40b71ce,true,1033454,High Tap,_6c50bcea-bcbf-41e9-b51e-22786d9d9c43,TapChanger,_341c947a-4a20-4a94-825c-b37ff937764a,1033014,T1,_f3b2c639-b024-475e-bcfb-079a4c93ba70,Terminal
_3db69d55-97e5-4908-a837-7efb1184ce98,true,1033460,High Tap,_284d6fe4-b6c0-422d-afc4-cb9b9f9de1ec,TapChanger,_341c947a-4a20-4a94-825c-b37ff937764a,1033014,T1,_f3b2c639-b024-475e-bcfb-079a4c93ba70,Terminal
_995e7a7c-606a-483d-80c1-09170152f41f,true,1033466,High Tap,_c33c6fa1-fa2b-4efa-b096-a937cae795af,TapChanger,_341c947a-4a20-4a94-825c-b37ff937764a,1033014,T1,_f3b2c639-b024-475e-bcfb-079a4c93ba70,Terminal
_691eeb33-def6-4d96-9e80-f4a83c03165f,true,1034014,High Tap,_f1607e3e-e197-4075-bd01-7519c4d08966,TapChanger,_da556584-d792-4777-a693-de2eceff5ca5,1033793,T1,_6b0d6ec0-59df-4cd3-9016-1bd2ac4de128,Terminal
_1fd1b7b3-0951-42cf-b923-fde82972b0ed,true,1034620,High Tap,_6def7342-a723-4e27-b5d7-17501263e452,TapChanger,_fad29b12-96ab-47ca-ae1f-7ce401e34344,1034107,T1,_5cc0ff4c-cab2-4a1d-beaa-83c32854fe31,Terminal
_f67cc98b-23fe-4a00-949e-de506231f414,true,1034626,High Tap,_bf5e4cae-b5f7-4359-b97b-83c53cc27743,TapChanger,_fad29b12-96ab-47ca-ae1f-7ce401e34344,1034107,T1,_5cc0ff4c-cab2-4a1d-beaa-83c32854fe31,Terminal
_8e809559-c8dd-481f-a886-7251581bdadf,false,1035150,High Tap,_82ab8b9d-9d63-4224-94b4-60cc8b786fe4,TapChanger,,,,,
_6bb18c3e-289a-4a79-95c3-00d7ddc76f5d,false,1035156,High Tap,_818afbb6-c0b7-4a0f-9d60-b01b50b74ccc,TapChanger,,,,,
_4efb31f9-bce5-434b-8642-b41d07053cdf,true,1035162,High Tap,_1f19634e-2065-4f64-8e14-2266ed19d8e3,TapChanger,_cf36236a-21d3-4a23-bff2-97386ede9148,1034797,T1,_bfd97288-6f2a-4875-b6dc-30a7eba41df4,Terminal
_9188a0c7-26f3-4566-b71a-188216748b94,true,1036170,High Tap,_31149f8f-cba5-443f-a839-95361f6ac4d3,TapChanger,_e821b39d-062d-4c3e-ba4f-47e00e9daf94,1035649,T1,_0beb673f-b283-414f-8b60-270e2584ff5b,Terminal
_490191c4-eb1b-49f9-8385-eea1fb254817,true,1036186,High Tap,_8fdca5ce-f4a9-4987-b38d-0ce75b2bacc1,TapChanger,_9865ead0-b60a-4392-bb9e-4368507b47f2,1035651,T1,_ec558670-2266-4c2b-a155-582da270efec,Terminal
_13bcac66-b0d5-4865-955d-c994bdb603c2,false,1036192,High Tap,_e727b20d-4c16-4a2b-9c9f-d50f5f43f52d,TapChanger,,,,,
_e5c2ac21-7091-4109-8dbf-5fc96e256bd4,false,1036198,High Tap,_3ff3bf06-ddaf-46a9-9445-c483f6cfab6d,TapChanger,,,,,
_74bfada2-4bc3-424b-b927-7e99e20ca242,false,1036204,High Tap,_aa696062-7da1-49b8-90a8-e1bdf3de6bfd,TapChanger,,,,,
_b903cd5b-46fa-4167-b405-6112128e380d,false,1036792,High Tap,_8e0553db-94e0-4f16-a954-0d91d76cb77e,TapChanger,,,,,
_9d6f601b-23cb-4f42-ac00-60d19b584195,false,1037032,High Tap,_5bdc58c9-eb18-4833-bc9d-434ac5e66ee9,TapChanger,,,,,
_fe707422-98ba-4630-b70f-7f02b8d0b49f,true,1037452,High Tap,_91027822-6cbe-4fb0-813c-f0fb7dd66467,TapChanger,_4dd7dea0-6129-4175-b9b9-b66a5c03fa6e,1037192,T1,_872bdbbb-2b65-4f83-b15e-fc17b7d2edaf,Terminal
_cfcb3786-82ee-4aba-8f2f-601691d7b5cc,true,1037458,High Tap,_872b9db2-da47-40a5-9ea8-f3cb227f3bba,TapChanger,_4dd7dea0-6129-4175-b9b9-b66a5c03fa6e,1037192,T1,_872bdbbb-2b65-4f83-b15e-fc17b7d2edaf,Terminal
_88d5e5c8-3c96-4203-b8f3-8dc92586c3c8,true,1038329,High Tap,_78d9385c-acb3-423c-897a-e739943b04a4,TapChanger,_2871de41-0332-4c65-b9d5-04f34a5d71e8,1037892,T1,_e959d2a5-fd71-4ee1-a416-d37fd932e6ca,Terminal
_0dd292a5-c837-42ae-a2fe-c4d7ea580b52,true,1038345,High Tap,_8684d4de-1a20-4f4a-8587-2933b0787420,TapChanger,_2871de41-0332-4c65-b9d5-04f34a5d71e8,1037892,T1,_e959d2a5-fd71-4ee1-a416-d37fd932e6ca,Terminal
_90a9131a-3971-4519-84b7-6973ffd16ab2,false,1038671,High Tap,_7a17a98a-6d48-4b87-80a4-bae7b66f0a24,TapChanger,,,,,
_bd639fcf-4aaf-4558-b114-c749e059a7cf,false,1039348,High Tap,_002d5870-baaa-4089-969e-23685499fa38,TapChanger,,,,,
_5b2836d9-f3a9-4d9a-ac71-71baa02229a4,false,1039354,High Tap,_b248a560-20ec-44fe-959c-05f7ebaf144f,TapChanger,,,,,
_30e962ae-0eba-467f-96d4-1e6f01e2e5aa,false,1039360,High Tap,_16b17617-987e-4100-ab0f-233d6b36bd98,TapChanger,,,,,
_0ef3e8fb-cb40-4133-978f-0d49bcd8eb56,false,1039366,High Tap,_21767579-f871-4430-b846-d5531f1d2316,TapChanger,,,,,
_1f4025bb-9602-41a3-9920-209187593dc0,false,1039372,High Tap,_b925b3ff-df0d-49cf-a5c4-59f817a26fe5,TapChanger,,,,,
_4a80e4fc-7d55-4818-bd67-ec57595a2739,false,1039378,High Tap,_4b653bd0-c2c2-48f4-b6cc-47ad53c975fb,TapChanger,,,,,
_f0330860-21d9-41f0-8b35-d635292e719c,false,1039384,High Tap,_d05e968f-eb63-46ea-9f07-9f55e0b80bc5,TapChanger,,,,,
_65515425-0d3c-4b5f-8cbd-ac64c4ecdeff,false,1039390,High Tap,_6a7f4a8e-c0ac-4f97-ae01-c279c83bc798,TapChanger,,,,,
_f92ea9c3-3d52-4004-9ad3-4db03f94174a,false,1039396,High Tap,_09361678-fbeb-4471-9292-9fd7a874ed6f,TapChanger,,,,,
_08258c8a-b94b-431b-b3d7-9a7883c120da,false,1040018,High Tap,_01df8588-04ac-4eae-bcde-db93c019940d,TapChanger,,,,,
_08845ce7-b27f-4113-b5a1-0b5458e1b896,false,1040443,High Tap,_f4ba31ef-3d04-466f-81d4-1be1ceb1b271,TapChanger,,,,,
_54bd248b-37cd-4c33-bac6-ace34cd49efc,false,1040449,High Tap,_b3f05453-1cfd-45f7-b322-671933988e1f,TapChanger,,,,,
_af73a03b-d51c-45b9-bc3f-7ce62c584fec,false,1040455,High Tap,_6e90a512-927d-4f18-9ffa-09bce0f73d0f,TapChanger,,,,,
_6618002b-3f79-453c-8e6b-ea556b4b6f7a,false,1040461,High Tap,_07e808df-3613-498f-8853-9e96ebfe3ba3,TapChanger,,,,,
_e6ee013c-5b20-475b-a688-3025f5f443d7,false,1040467,High Tap,_be6ae17e-9e31-4d49-8c8a-7e74f564f6ec,TapChanger,,,,,
_30ab47d0-bc90-4b3c-92da-15459d55fd4f,false,1040473,High Tap,_f4c28e71-4ac9-4729-9c25-03362c84bee9,TapChanger,,,,,
_6cd8c990-b0a5-406a-b28a-f6fe69dc0955,false,1040489,High Tap,_a869f6d7-6d00-43b0-8d6e-cb96dc5bdfe7,TapChanger,,,,,
_60f3b062-a54f-46f3-ad64-6a24a6ffbf6b,false,1040495,High Tap,_a5c22b74-3646-4ebc-af16-531619cc42ee,TapChanger,,,,,
_7432ff12-b00b-45cc-bb73-85f64e840b1f,false,1040501,High Tap,_80f80260-ed34-4039-a311-479a15bb5c61,TapChanger,,,,,
_d458a4d9-6d79-4fe7-bf9f-6d5eabf8478b,true,1041082,High Tap,_1148a118-0591-4424-8959-c17d82f05d5c,TapChanger,_03ef43c1-0db8-40a9-81ad-97e8325e546c,1040873,T1,_0b277fb9-13d1-4c67-9b41-e6e24778e8e0,Terminal
_8ca22f5d-9788-4032-b9b4-fc2d2ef90a91,false,1041336,High Tap,_ad63f5d7-b6df-4e4e-8170-40e374521479,TapChanger,,,,,
_055a1f7f-daf4-4990-baac-1490392adb65,false,1041342,High Tap,_b5af0349-ab64-4295-b86a-f07d188206ce,TapChanger,,,,,
_c1834e00-63db-4fc1-a5e2-5bc31a8f3b0e,false,1041348,High Tap,_5a52b7cc-0342-4663-84da-564640aae791,TapChanger,,,,,
_14cb15c0-f7ea-48a3-a6bc-98905e91a1be,false,1041354,High Tap,_c90e563f-2cf4-4163-ac19-8ef247aca182,TapChanger,,,,,
_56cbdcf7-b95a-43e3-932b-4dd4ef1e2338,false,1041971,High Tap,_38779bdf-b328-4765-b300-a720b42b0f92,TapChanger,,,,,
_798965cd-b62c-443e-870a-c9e442973f06,true,1042426,High Tap,_0903c99c-a74f-4ca9-8436-174629551c87,TapChanger,_cfc587d1-f01d-4bb8-b3b1-379a405a203a,1042081,T1,_6509fcf9-f0a4-4ef1-a231-ac3dbc4afab8,Terminal
_c685832a-d9da-41b2-a1ea-11365d25be36,true,1043179,High Tap,_ad605685-be0a-4d1f-9d6a-6dd159c02937,TapChanger,_f1a67669-e538-45ca-b321-91bea353ff77,1042575,T1,_855b7300-fcb8-49d3-9522-0134ddb45997,Terminal
_33dededd-663f-430a-bb5c-c5a32420aa8d,true,1043195,High Tap,_6f7f00e1-ae93-4ef9-aa45-fd866437561c,TapChanger,_f1a67669-e538-45ca-b321-91bea353ff77,1042575,T1,_855b7300-fcb8-49d3-9522-0134ddb45997,Terminal
_bd90b3f5-e2ff-4a48-afe8-8c1c2f670783,true,1043211,High Tap,_cca15a0d-896f-4081-a5e5-79df6374d428,TapChanger,_7bc0d5d6-958f-4b43-842d-a824c7c99e28,1042790,T1,_717322b1-d025-4e94-9381-93268e40bfc0,Terminal
_36af71e1-cc15-442a-9f35-bad9ae198920,true,1043227,High Tap,_ab3514eb-0bfb-49dd-b25b-08efcf1c2f2f,TapChanger,_7bc0d5d6-958f-4b43-842d-a824c7c99e28,1042790,T1,_717322b1-d025-4e94-9381-93268e40bfc0,Terminal
